"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Euros"
2019,10,"Sant Martí",73,"la Verneda i la Pau",125,32762
2019,10,"Sant Martí",73,"la Verneda i la Pau",126,37034
2019,10,"Sant Martí",73,"la Verneda i la Pau",127,37993
2019,10,"Sant Martí",73,"la Verneda i la Pau",128,36621
2019,10,"Sant Martí",73,"la Verneda i la Pau",129,40822
2019,10,"Sant Martí",73,"la Verneda i la Pau",130,32232
2019,10,"Sant Martí",73,"la Verneda i la Pau",131,43818
2019,10,"Sant Martí",73,"la Verneda i la Pau",132,33997
2019,10,"Sant Martí",73,"la Verneda i la Pau",133,31519
2019,10,"Sant Martí",73,"la Verneda i la Pau",134,29369
2019,10,"Sant Martí",73,"la Verneda i la Pau",135,32102
2019,10,"Sant Martí",73,"la Verneda i la Pau",136,33617
2019,10,"Sant Martí",73,"la Verneda i la Pau",137,30057
2019,10,"Sant Martí",73,"la Verneda i la Pau",138,26790
2019,10,"Sant Martí",73,"la Verneda i la Pau",139,27928
2019,10,"Sant Martí",73,"la Verneda i la Pau",140,29793
2019,10,"Sant Martí",73,"la Verneda i la Pau",141,29744
2019,10,"Sant Martí",73,"la Verneda i la Pau",142,27331
2019,10,"Sant Martí",73,"la Verneda i la Pau",143,31733
2019,10,"Sant Martí",65,"el Clot",234,37096
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",235,28843
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",236,32083
2019,10,"Sant Martí",71,"Provençals del Poblenou",237,28184
